time,step,u10,v10,ssrd,number,surface,valid_time,ssrd_wm2,wind_speed
2018-02-03 19:00:00,0 days 11:00:00,0.28250268,-0.9320223,0.0,0,0.0,2018-02-03 19:00:00,0.0,2.4426298
2018-02-03 19:00:00,0 days 12:00:00,0.28250268,-0.9320223,0.0,0,0.0,2018-02-03 19:00:00,0.0,2.4426298
2018-02-04 07:00:00,0 days 01:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 02:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 03:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 04:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 05:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 06:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 07:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 08:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 09:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 10:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 11:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 07:00:00,0 days 12:00:00,-0.8413584,-1.9644881,0.0,0,0.0,2018-02-04 07:00:00,0.9838089,3.205395
2018-02-04 19:00:00,0 days 01:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 02:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 03:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 04:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 05:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 06:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 07:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 08:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 09:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 10:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 11:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-04 19:00:00,0 days 12:00:00,-2.5582602,-2.5565968,0.0,0,0.0,2018-02-04 19:00:00,0.0,3.8167577
2018-02-05 07:00:00,0 days 01:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 02:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 03:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 04:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 05:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 06:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 07:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 08:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 09:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 10:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 11:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 07:00:00,0 days 12:00:00,-3.1296568,-1.2451243,0.0,0,0.0,2018-02-05 07:00:00,1.1792592,3.643551
2018-02-05 19:00:00,0 days 01:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 02:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 03:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 04:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 05:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 06:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 07:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 08:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 09:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 10:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 11:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-05 19:00:00,0 days 12:00:00,-2.98711,-0.7510665,0.0,0,0.0,2018-02-05 19:00:00,0.0,3.3738213
2018-02-06 07:00:00,0 days 01:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 02:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 03:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 04:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 05:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 06:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 07:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 08:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 09:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 10:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 11:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 07:00:00,0 days 12:00:00,-1.7999536,0.5187991,0.0,0,0.0,2018-02-06 07:00:00,1.3859309,2.5737522
2018-02-06 19:00:00,0 days 01:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 02:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 03:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 04:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 05:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 06:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 07:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 08:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 09:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 10:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 11:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-06 19:00:00,0 days 12:00:00,-1.4790893,0.17342733,0.0,0,0.0,2018-02-06 19:00:00,0.0,2.3802614
2018-02-07 07:00:00,0 days 01:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 02:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 03:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
2018-02-07 07:00:00,0 days 04:00:00,-0.76187265,-0.67581546,0.0,0,0.0,2018-02-07 07:00:00,1.2144731,2.01108
